Model,DPO2024B
Firmware Version,1.56

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.0002,,,
Sample Interval,3.84025e-07,,,
Filter Frequency,290000,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.02,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
9.4078e-04,-0.368,-0.364,0.0144,0.008
9.4116e-04,-0.368,-0.372,0.0144,0.0216
9.4155e-04,-0.364,-0.36,0.0136,0.0088
9.4193e-04,-0.364,-0.368,0.012,0.0176
9.4231e-04,-0.364,-0.36,0.0104,0.0032
9.4270e-04,-0.364,-0.368,0.0088,0.0176
9.4308e-04,-0.364,-0.356,0.008,0.0048
9.4347e-04,-0.364,-0.368,0.0088,0.0112
9.4385e-04,-0.36,-0.356,0.0088,0.0024
9.4423e-04,-0.36,-0.368,0.0088,0.0208
9.4462e-04,-0.36,-0.356,0.008,-5.72205e-10
9.4500e-04,-0.36,-0.364,0.0064,0.0128
9.4539e-04,-0.36,-0.356,0.0056,0.0024
9.4577e-04,-0.36,-0.364,0.0056,0.0088
9.4615e-04,-0.356,-0.352,0.0064,0.0032
9.4654e-04,-0.356,-0.364,0.008,0.0096
9.4692e-04,-0.356,-0.352,0.0088,0.0032
9.4731e-04,-0.356,-0.36,0.0088,0.0152
9.4769e-04,-0.356,-0.352,0.0088,0.004
9.4807e-04,-0.356,-0.36,0.0096,0.0128
9.4846e-04,-0.352,-0.348,0.0104,0.0064
9.4884e-04,-0.352,-0.356,0.0112,0.0136
9.4923e-04,-0.352,-0.348,0.012,0.0088
9.4961e-04,-0.352,-0.356,0.0128,0.0152
9.4999e-04,-0.352,-0.348,0.0136,0.008
9.5038e-04,-0.352,-0.356,0.0128,0.02
9.5076e-04,-0.352,-0.348,0.0128,0.0064
9.5115e-04,-0.348,-0.356,0.0128,0.0208
9.5153e-04,-0.348,-0.344,0.0128,0.008
9.5191e-04,-0.348,-0.352,0.0136,0.0176
9.5230e-04,-0.348,-0.344,0.0144,0.0088
9.5268e-04,-0.348,-0.352,0.0136,0.0232
9.5307e-04,-0.348,-0.34,0.0136,0.008
9.5345e-04,-0.344,-0.352,0.0144,0.0184
9.5383e-04,-0.344,-0.34,0.0152,0.0096
9.5422e-04,-0.344,-0.352,0.016,0.028
9.5460e-04,-0.344,-0.34,0.016,0.0136
9.5499e-04,-0.344,-0.348,0.0152,0.02
9.5537e-04,-0.344,-0.34,0.0144,0.0104
9.5575e-04,-0.344,-0.348,0.0128,0.0216
9.5614e-04,-0.344,-0.34,0.012,0.0072
9.5652e-04,-0.34,-0.348,0.0096,0.016
9.5691e-04,-0.34,-0.336,0.008,0.0032
9.5729e-04,-0.34,-0.344,0.0064,0.0128
9.5767e-04,-0.34,-0.336,0.0056,0.000799999
9.5806e-04,-0.34,-0.344,0.0048,0.0112
9.5844e-04,-0.336,-0.332,0.0056,-0.012
9.5883e-04,-0.336,-0.344,0.0056,0.0208
9.5921e-04,-0.336,-0.332,0.0056,-5.72205e-10
9.5959e-04,-0.336,-0.34,0.0056,0.0104
9.5998e-04,-0.336,-0.332,0.0064,0.0016
9.6036e-04,-0.336,-0.34,0.0064,0.0096
9.6075e-04,-0.336,-0.332,0.0064,-5.72205e-10
9.6113e-04,-0.336,-0.34,0.0072,0.0104
9.6151e-04,-0.332,-0.328,0.008,0.0024
9.6190e-04,-0.332,-0.34,0.0088,0.0144
9.6228e-04,-0.332,-0.328,0.0088,0.004
9.6267e-04,-0.332,-0.336,0.008,0.0128
9.6305e-04,-0.332,-0.328,0.008,0.000799999
9.6343e-04,-0.332,-0.336,0.0088,0.0112
9.6382e-04,-0.332,-0.328,0.0096,0.0016
9.6420e-04,-0.332,-0.336,0.0112,0.02
9.6459e-04,-0.332,-0.324,0.012,0.0048
9.6497e-04,-0.328,-0.336,0.012,0.0184
9.6535e-04,-0.328,-0.324,0.0128,0.008
9.6574e-04,-0.328,-0.332,0.0136,0.016
9.6612e-04,-0.328,-0.324,0.0144,0.0112
9.6651e-04,-0.328,-0.332,0.0144,0.0176
9.6689e-04,-0.328,-0.32,0.0136,0.008
9.6727e-04,-0.328,-0.332,0.0136,0.0208
9.6766e-04,-0.328,-0.32,0.0136,0.0064
9.6804e-04,-0.324,-0.332,0.0136,0.0224
9.6843e-04,-0.324,-0.32,0.012,0.0088
9.6881e-04,-0.324,-0.332,0.0112,0.0192
9.6920e-04,-0.324,-0.316,0.0096,0.0056
9.6958e-04,-0.324,-0.328,0.0088,0.0136
9.6996e-04,-0.324,-0.32,0.008,0.004
9.7035e-04,-0.324,-0.328,0.0056,0.0152
9.7073e-04,-0.324,-0.316,0.004,-0.0024
9.7112e-04,-0.32,-0.328,0.0032,0.008
9.7150e-04,-0.32,-0.316,0.0032,-0.0016
9.7188e-04,-0.32,-0.324,0.0032,0.008
9.7227e-04,-0.32,-0.316,0.0024,-0.0024
9.7265e-04,-0.32,-0.324,0.000799999,0.0072
9.7304e-04,-0.32,-0.312,-5.72205e-10,-0.0064
9.7342e-04,-0.32,-0.324,0.000799999,0.0064
9.7380e-04,-0.316,-0.312,0.0024,-0.0032
9.7419e-04,-0.316,-0.324,0.004,0.0136
9.7457e-04,-0.316,-0.312,0.0048,0.000799999
9.7496e-04,-0.316,-0.32,0.0056,0.0104
9.7534e-04,-0.316,-0.312,0.0056,-0.000800001
9.7572e-04,-0.316,-0.32,0.0056,0.0136
9.7611e-04,-0.316,-0.308,0.0064,0.0016
9.7649e-04,-0.316,-0.32,0.0064,0.0096
9.7688e-04,-0.316,-0.308,0.0072,0.0016
9.7726e-04,-0.316,-0.32,0.008,0.0112
9.7764e-04,-0.312,-0.308,0.0088,0.0056
9.7803e-04,-0.312,-0.32,0.0088,0.012
9.7841e-04,-0.312,-0.308,0.0088,0.0016
9.7880e-04,-0.312,-0.316,0.0088,0.0184
9.7918e-04,-0.312,-0.308,0.0096,0.0048
9.7956e-04,-0.312,-0.316,0.0104,0.0152
9.7995e-04,-0.312,-0.308,0.0104,0.008
9.8033e-04,-0.308,-0.316,0.0112,0.0144
9.8072e-04,-0.308,-0.304,0.0112,0.0072
9.8110e-04,-0.308,-0.316,0.0112,0.0136
9.8148e-04,-0.308,-0.304,0.0112,0.0064
9.8187e-04,-0.308,-0.316,0.0104,0.0176
9.8225e-04,-0.308,-0.304,0.0096,0.0024
9.8264e-04,-0.308,-0.312,0.0072,0.0152
9.8302e-04,-0.308,-0.304,0.0056,0.000799999
9.8340e-04,-0.308,-0.312,0.0048,0.012
9.8379e-04,-0.308,-0.304,0.0048,-0.000800001
9.8417e-04,-0.304,-0.312,0.0048,0.0152
9.8456e-04,-0.304,-0.3,0.004,0.000799999
9.8494e-04,-0.304,-0.312,0.0032,0.0128
9.8532e-04,-0.304,-0.3,0.0024,-0.004
9.8571e-04,-0.304,-0.308,0.0024,0.0096
9.8609e-04,-0.304,-0.3,0.0024,-0.0016
9.8648e-04,-0.304,-0.308,0.0016,0.0056
9.8686e-04,-0.304,-0.3,0.000799999,-0.0048
9.8724e-04,-0.304,-0.308,0.000799999,0.0056
9.8763e-04,-0.3,-0.296,0.0016,-0.0016
9.8801e-04,-0.3,-0.308,0.0016,0.0056
9.8840e-04,-0.3,-0.296,0.0024,-0.0024
9.8878e-04,-0.3,-0.304,0.0024,0.008
9.8916e-04,-0.3,-0.296,0.0024,-0.000800001
9.8955e-04,-0.3,-0.304,0.0032,0.0048
9.8993e-04,-0.3,-0.296,0.0032,-0.0016
9.9032e-04,-0.3,-0.304,0.004,0.0096
9.9070e-04,-0.3,-0.296,0.0048,-5.72205e-10
9.9108e-04,-0.296,-0.304,0.0056,0.0104
9.9147e-04,-0.296,-0.296,0.0056,0.0016
9.9185e-04,-0.296,-0.3,0.0064,0.0096
9.9224e-04,-0.296,-0.292,0.0064,0.0016
9.9262e-04,-0.296,-0.3,0.0064,0.012
9.9300e-04,-0.296,-0.292,0.0064,-0.000800001
9.9339e-04,-0.296,-0.3,0.0072,0.0136
9.9377e-04,-0.296,-0.292,0.0088,0.004
9.9416e-04,-0.296,-0.3,0.0104,0.0224
9.9454e-04,-0.296,-0.292,0.0112,0.0088
9.9492e-04,-0.296,-0.3,0.0104,0.0192
9.9531e-04,-0.292,-0.288,0.0104,0.0056
9.9569e-04,-0.292,-0.3,0.0096,0.0136
9.9608e-04,-0.292,-0.288,0.0088,0.0016
9.9646e-04,-0.292,-0.296,0.0088,0.0136
9.9684e-04,-0.292,-0.288,0.008,0.0024
9.9723e-04,-0.292,-0.3,0.0064,0.0128
9.9761e-04,-0.292,-0.288,0.0056,0.0024
9.9800e-04,-0.292,-0.296,0.0048,0.008
9.9838e-04,-0.292,-0.288,0.004,-0.012
9.9876e-04,-0.292,-0.296,0.0032,0.0208
9.9915e-04,-0.292,-0.284,0.0032,-0.0136
9.9953e-04,-0.292,-0.296,0.0024,0.0168
9.9992e-04,-0.288,-0.284,0.0024,-0.0216
1.0003e-03,-0.288,-0.296,0.0016,0.028
1.0007e-03,-0.288,-0.284,0.000799999,-0.0104
1.0011e-03,-0.288,-0.292,0.000799999,0.0096
1.0015e-03,-0.288,-0.284,0.0016,-0.0096
1.0018e-03,-0.288,-0.292,0.0016,0.0088
1.0022e-03,-0.288,-0.284,0.0016,-0.0048
1.0026e-03,-0.288,-0.292,0.0016,0.008
1.0030e-03,-0.288,-0.284,0.0016,-0.004
1.0034e-03,-0.288,-0.292,0.0016,0.0096
1.0038e-03,-0.288,-0.284,0.0032,-0.0016
1.0041e-03,-0.288,-0.292,0.0048,0.0144
1.0045e-03,-0.288,-0.28,0.0064,-5.72205e-10
1.0049e-03,-0.284,-0.292,0.0072,0.016
1.0053e-03,-0.284,-0.28,0.0072,0.0032
1.0057e-03,-0.284,-0.288,0.008,0.012
1.0061e-03,-0.284,-0.28,0.008,0.0024
1.0064e-03,-0.284,-0.288,0.0088,0.0128
1.0068e-03,-0.284,-0.28,0.0096,0.0072
1.0072e-03,-0.284,-0.288,0.0104,0.0128
1.0076e-03,-0.284,-0.28,0.0112,0.0056
1.0080e-03,-0.284,-0.288,0.0112,0.0152
1.0084e-03,-0.284,-0.28,0.0104,0.0064
1.0087e-03,-0.284,-0.288,0.0104,0.0152
1.0091e-03,-0.284,-0.28,0.0096,0.0048
1.0095e-03,-0.284,-0.288,0.0088,0.0136
1.0099e-03,-0.28,-0.276,0.008,0.0016
1.0103e-03,-0.28,-0.288,0.0072,0.0144
1.0107e-03,-0.28,-0.276,0.0064,0.0032
1.0111e-03,-0.28,-0.284,0.0056,0.0104
1.0114e-03,-0.28,-0.276,0.0048,-0.0016
1.0118e-03,-0.28,-0.284,0.004,0.0112
1.0122e-03,-0.28,-0.276,0.0032,-5.72205e-10
1.0126e-03,-0.28,-0.284,0.0016,0.0072
1.0130e-03,-0.28,-0.276,-5.72205e-10,-0.0056
1.0134e-03,-0.28,-0.284,-0.000800001,0.0088
1.0137e-03,-0.28,-0.276,-0.000800001,-0.0064
1.0141e-03,-0.28,-0.284,-0.000800001,0.0072
1.0145e-03,-0.276,-0.272,-5.72205e-10,-0.0088
1.0149e-03,-0.276,-0.284,-5.72205e-10,0.008
1.0153e-03,-0.276,-0.272,-5.72205e-10,-0.0024
1.0157e-03,-0.276,-0.28,0.000799999,0.0016
1.0160e-03,-0.276,-0.272,0.0016,-0.0032
1.0164e-03,-0.276,-0.28,0.0016,0.0072
1.0168e-03,-0.276,-0.272,0.0024,-0.004
1.0172e-03,-0.276,-0.28,0.0032,0.008
1.0176e-03,-0.276,-0.268,0.004,0.000799999
1.0180e-03,-0.276,-0.28,0.0048,0.008
1.0184e-03,-0.276,-0.272,0.0056,0.0032
1.0187e-03,-0.276,-0.28,0.0056,0.008
1.0191e-03,-0.276,-0.272,0.0056,0.000799999
1.0195e-03,-0.276,-0.28,0.0064,0.0112
1.0199e-03,-0.276,-0.268,0.0064,0.000799999
1.0203e-03,-0.276,-0.28,0.0072,0.012
1.0207e-03,-0.272,-0.268,0.0072,0.004
1.0210e-03,-0.272,-0.276,0.008,0.0104
1.0214e-03,-0.272,-0.268,0.0088,0.0056
1.0218e-03,-0.272,-0.276,0.0088,0.012
1.0222e-03,-0.272,-0.268,0.008,0.0032
1.0226e-03,-0.272,-0.276,0.0072,0.0152
1.0230e-03,-0.272,-0.268,0.0064,-0.0088
1.0233e-03,-0.272,-0.276,0.0056,0.0232
1.0237e-03,-0.272,-0.268,0.0056,-0.016
1.0241e-03,-0.272,-0.276,0.0064,0.0248
1.0245e-03,-0.272,-0.268,0.0072,-0.0104
1.0249e-03,-0.272,-0.276,0.0064,0.0296
1.0253e-03,-0.272,-0.268,0.0056,-0.0016
1.0256e-03,-0.272,-0.276,0.0048,0.0184
1.0260e-03,-0.272,-0.268,0.004,-0.0016
1.0264e-03,-0.268,-0.276,0.004,0.0104
1.0268e-03,-0.268,-0.264,0.0032,-0.0024
1.0272e-03,-0.268,-0.276,0.0024,0.012
1.0276e-03,-0.268,-0.264,0.0016,-0.004
1.0280e-03,-0.268,-0.272,0.000799999,0.0072
1.0283e-03,-0.268,-0.264,-5.72205e-10,-0.0064
1.0287e-03,-0.268,-0.272,-0.000800001,0.004
1.0291e-03,-0.268,-0.264,-0.0016,-0.004
1.0295e-03,-0.268,-0.272,-0.000800001,0.0016
1.0299e-03,-0.268,-0.264,-0.000800001,-0.0048
1.0303e-03,-0.268,-0.272,-0.000800001,0.0032
1.0306e-03,-0.268,-0.264,-5.72205e-10,-0.008
1.0310e-03,-0.268,-0.272,0.0016,0.0032
1.0314e-03,-0.268,-0.264,0.0024,-0.0024
1.0318e-03,-0.268,-0.272,0.004,0.0096
1.0322e-03,-0.264,-0.26,0.0048,0.0016
1.0326e-03,-0.264,-0.272,0.0056,0.0096
1.0329e-03,-0.264,-0.26,0.0048,-5.72205e-10
1.0333e-03,-0.264,-0.268,0.0048,0.0096
1.0337e-03,-0.264,-0.26,0.0056,-0.0032
1.0341e-03,-0.264,-0.268,0.0072,0.0112
1.0345e-03,-0.264,-0.26,0.008,-5.72205e-10
1.0349e-03,-0.264,-0.268,0.008,0.0192
1.0352e-03,-0.264,-0.26,0.008,0.0048
1.0356e-03,-0.264,-0.268,0.008,0.0096
1.0360e-03,-0.264,-0.26,0.008,0.0032
1.0364e-03,-0.264,-0.268,0.0072,0.0136
1.0368e-03,-0.264,-0.26,0.0072,-5.72205e-10
1.0372e-03,-0.264,-0.268,0.0056,0.0112
1.0376e-03,-0.264,-0.26,0.0048,0.000799999
1.0379e-03,-0.264,-0.268,0.004,0.0112
1.0383e-03,-0.264,-0.256,0.0032,-0.000800001
1.0387e-03,-0.26,-0.268,0.0024,0.008
1.0391e-03,-0.26,-0.256,0.0024,-0.016
1.0395e-03,-0.26,-0.264,0.0016,0.016
1.0399e-03,-0.26,-0.256,0.000799999,-0.0048
1.0402e-03,-0.26,-0.264,-5.72205e-10,0.0056
1.0406e-03,-0.26,-0.256,-5.72205e-10,-0.004
1.0410e-03,-0.26,-0.268,-5.72205e-10,0.0064
1.0414e-03,-0.26,-0.256,-0.000800001,-0.004
1.0418e-03,-0.26,-0.264,-0.0016,0.0064
1.0422e-03,-0.26,-0.256,-0.0024,-0.008
1.0425e-03,-0.26,-0.264,-0.0032,0.0016
1.0429e-03,-0.26,-0.256,-0.004,-0.0128
1.0433e-03,-0.26,-0.264,-0.004,0.0016
1.0437e-03,-0.26,-0.256,-0.0032,-0.0056
1.0441e-03,-0.26,-0.264,-0.0024,-0.0016
1.0445e-03,-0.26,-0.256,-0.000800001,-0.008
1.0448e-03,-0.26,-0.264,-5.72205e-10,0.0096
1.0452e-03,-0.26,-0.256,0.000799999,-0.0048
1.0456e-03,-0.26,-0.264,0.0024,0.004
1.0460e-03,-0.26,-0.256,0.0032,-0.000800001
1.0464e-03,-0.26,-0.264,0.004,0.0072
1.0468e-03,-0.256,-0.252,0.0056,0.0024
1.0472e-03,-0.256,-0.26,0.0056,0.008
1.0475e-03,-0.256,-0.252,0.0064,-5.72205e-10
1.0479e-03,-0.256,-0.26,0.0072,0.0136
1.0483e-03,-0.256,-0.252,0.008,0.0048
1.0487e-03,-0.256,-0.26,0.0088,0.0112
1.0491e-03,-0.256,-0.252,0.0088,0.0048
1.0495e-03,-0.256,-0.26,0.008,0.0136
1.0498e-03,-0.256,-0.252,0.008,0.004
1.0502e-03,-0.256,-0.26,0.0072,0.0096
1.0506e-03,-0.256,-0.252,0.0064,-5.72205e-10
1.0510e-03,-0.256,-0.26,0.0056,0.0112
1.0514e-03,-0.256,-0.252,0.0048,-5.72205e-10
1.0518e-03,-0.256,-0.26,0.0048,0.0104
1.0521e-03,-0.256,-0.252,0.004,-5.72205e-10
1.0525e-03,-0.256,-0.26,0.0032,0.0088
1.0529e-03,-0.256,-0.252,0.0016,-0.0048
1.0533e-03,-0.256,-0.26,-5.72205e-10,0.0056
1.0537e-03,-0.256,-0.252,-5.72205e-10,-0.0056
1.0541e-03,-0.256,-0.26,0.000799999,0.004
1.0544e-03,-0.252,-0.248,0.0016,-0.0048
1.0548e-03,-0.252,-0.256,0.0016,0.0136
1.0552e-03,-0.252,-0.248,0.000799999,-0.0024
1.0556e-03,-0.252,-0.26,-5.72205e-10,0.008
1.0560e-03,-0.252,-0.248,-0.000800001,-0.004
1.0564e-03,-0.252,-0.256,-0.000800001,0.0016
1.0568e-03,-0.252,-0.248,-5.72205e-10,-0.0048
1.0571e-03,-0.252,-0.256,-5.72205e-10,0.0064
1.0575e-03,-0.252,-0.248,-5.72205e-10,-0.0048
1.0579e-03,-0.252,-0.256,-5.72205e-10,0.0048
1.0583e-03,-0.252,-0.248,0.000799999,-0.0024
1.0587e-03,-0.252,-0.256,0.0016,0.004
1.0591e-03,-0.252,-0.248,0.0024,-0.0032
1.0594e-03,-0.252,-0.256,0.0032,0.0096
1.0598e-03,-0.252,-0.248,0.004,-5.72205e-10
1.0602e-03,-0.252,-0.256,0.0048,0.008
1.0606e-03,-0.252,-0.248,0.0056,0.000799999
1.0610e-03,-0.252,-0.256,0.0056,0.0104
1.0614e-03,-0.252,-0.248,0.0056,0.000799999
1.0617e-03,-0.252,-0.256,0.0056,0.0112
1.0621e-03,-0.252,-0.248,0.0056,-5.72205e-10
1.0625e-03,-0.252,-0.256,0.0056,0.0104
1.0629e-03,-0.252,-0.248,0.0056,-5.72205e-10
1.0633e-03,-0.252,-0.256,0.0056,0.0096
1.0637e-03,-0.248,-0.244,0.0056,0.0016
1.0640e-03,-0.248,-0.252,0.0056,0.0088
1.0644e-03,-0.248,-0.248,0.0056,0.000799999
1.0648e-03,-0.248,-0.256,0.0048,0.0144
1.0652e-03,-0.248,-0.244,0.0048,-5.72205e-10
1.0656e-03,-0.248,-0.256,0.0048,0.0112
1.0660e-03,-0.248,-0.244,0.0048,0.000799999
1.0664e-03,-0.248,-0.252,0.0048,0.0088
1.0667e-03,-0.248,-0.244,0.0048,0.0032
1.0671e-03,-0.248,-0.252,0.0056,0.0072
1.0675e-03,-0.248,-0.244,0.0056,0.0032
1.0679e-03,-0.248,-0.252,0.0056,0.0072
1.0683e-03,-0.248,-0.244,0.0056,0.0032
1.0687e-03,-0.248,-0.252,0.0056,0.0088
1.0690e-03,-0.248,-0.244,0.0056,0.0032
1.0694e-03,-0.248,-0.252,0.0056,0.008
1.0698e-03,-0.248,-0.244,0.0064,0.0032
1.0702e-03,-0.248,-0.252,0.0056,0.008
1.0706e-03,-0.248,-0.24,0.0056,0.0032
1.0710e-03,-0.248,-0.252,0.0056,0.0072
1.0713e-03,-0.248,-0.244,0.0056,0.004
1.0717e-03,-0.248,-0.252,0.0056,0.0072
1.0721e-03,-0.248,-0.24,0.0064,0.004
1.0725e-03,-0.248,-0.252,0.0064,0.008
1.0729e-03,-0.248,-0.24,0.0064,0.004
1.0733e-03,-0.248,-0.252,0.0056,0.008
1.0736e-03,-0.248,-0.24,0.0056,0.004
1.0740e-03,-0.244,-0.248,0.0064,0.0072
1.0744e-03,-0.244,-0.24,0.0064,0.004
1.0748e-03,-0.244,-0.252,0.0056,0.008
1.0752e-03,-0.244,-0.24,0.0056,0.004
1.0756e-03,-0.244,-0.248,0.0056,0.008
1.0760e-03,-0.244,-0.24,0.0056,0.004
1.0763e-03,-0.244,-0.248,0.0064,0.008
1.0767e-03,-0.244,-0.24,0.0064,0.004
1.0771e-03,-0.244,-0.252,0.0064,0.008
1.0775e-03,-0.244,-0.24,0.0064,0.004
1.0779e-03,-0.244,-0.248,0.0064,0.008
1.0783e-03,-0.244,-0.24,0.0064,0.004
1.0786e-03,-0.244,-0.248,0.0064,0.008
1.0790e-03,-0.244,-0.24,0.0064,0.0032
1.0794e-03,-0.244,-0.248,0.0064,0.008
1.0798e-03,-0.244,-0.24,0.0056,0.0032
1.0802e-03,-0.244,-0.248,0.0056,0.008
1.0806e-03,-0.244,-0.24,0.0056,0.004
1.0809e-03,-0.244,-0.248,0.0056,0.0072
1.0813e-03,-0.244,-0.24,0.0056,0.0032
1.0817e-03,-0.244,-0.248,0.0056,0.0072
1.0821e-03,-0.244,-0.24,0.0048,0.0032
1.0825e-03,-0.244,-0.248,0.0048,0.0072
1.0829e-03,-0.244,-0.24,0.0048,0.0032
1.0833e-03,-0.244,-0.248,0.0048,0.0072
1.0836e-03,-0.244,-0.24,0.0048,0.0032
1.0840e-03,-0.244,-0.248,0.0048,0.0072
1.0844e-03,-0.244,-0.24,0.0048,0.0024
1.0848e-03,-0.244,-0.248,0.0048,0.0064
1.0852e-03,-0.244,-0.24,0.0048,0.0032
1.0856e-03,-0.244,-0.248,0.0048,0.0072
1.0859e-03,-0.244,-0.24,0.0048,0.0032
1.0863e-03,-0.24,-0.248,0.0048,0.0072
1.0867e-03,-0.24,-0.24,0.0048,0.0024
1.0871e-03,-0.24,-0.248,0.0048,0.0064
1.0875e-03,-0.24,-0.236,0.0048,0.0032
1.0879e-03,-0.24,-0.248,0.0048,0.0072
1.0882e-03,-0.24,-0.236,0.0048,0.0032
1.0886e-03,-0.24,-0.244,0.0048,0.0072
1.0890e-03,-0.24,-0.236,0.0048,0.0032
1.0894e-03,-0.24,-0.244,0.0048,0.0064
1.0898e-03,-0.24,-0.236,0.0048,0.0032
1.0902e-03,-0.24,-0.244,0.0048,0.0072
1.0905e-03,-0.24,-0.236,0.0048,0.0032
1.0909e-03,-0.24,-0.244,0.0048,0.0072
1.0913e-03,-0.24,-0.236,0.0048,0.0024
1.0917e-03,-0.24,-0.244,0.0048,0.0072
1.0921e-03,-0.24,-0.236,0.0048,0.0032
1.0925e-03,-0.24,-0.244,0.0048,0.0064
1.0929e-03,-0.24,-0.236,0.0048,0.0024
1.0932e-03,-0.24,-0.244,0.0048,0.0072
1.0936e-03,-0.24,-0.236,0.0048,0.0024
1.0940e-03,-0.24,-0.244,0.004,0.0064
1.0944e-03,-0.24,-0.236,0.004,0.0024
1.0948e-03,-0.24,-0.244,0.004,0.0064
1.0952e-03,-0.24,-0.236,0.004,0.0024
1.0955e-03,-0.24,-0.244,0.004,0.0064
1.0959e-03,-0.24,-0.236,0.004,0.0024
1.0963e-03,-0.24,-0.244,0.004,0.0056
1.0967e-03,-0.24,-0.236,0.004,0.0024
1.0971e-03,-0.24,-0.244,0.004,0.0064
1.0975e-03,-0.24,-0.236,0.004,0.0016
1.0978e-03,-0.24,-0.244,0.004,0.0056
1.0982e-03,-0.24,-0.236,0.004,0.0024
1.0986e-03,-0.24,-0.244,0.0048,0.0064
1.0990e-03,-0.24,-0.236,0.0048,0.0024
1.0994e-03,-0.24,-0.244,0.0048,0.0064
1.0998e-03,-0.24,-0.232,0.0048,0.0032
1.1001e-03,-0.24,-0.24,0.0048,0.0072
1.1005e-03,-0.24,-0.236,0.0048,0.0032
1.1009e-03,-0.24,-0.244,0.0048,0.0072
1.1013e-03,-0.24,-0.236,0.0048,0.0032
1.1017e-03,-0.236,-0.24,0.0048,0.0064
1.1021e-03,-0.236,-0.232,0.0048,0.0032
1.1025e-03,-0.236,-0.24,0.0048,0.0064
1.1028e-03,-0.236,-0.232,0.0048,0.0024
1.1032e-03,-0.236,-0.24,0.0048,0.0072
1.1036e-03,-0.236,-0.232,0.0048,0.0024
1.1040e-03,-0.236,-0.24,0.0048,0.0072
1.1044e-03,-0.236,-0.232,0.0048,0.0032
1.1048e-03,-0.236,-0.24,0.0048,0.0064
1.1051e-03,-0.236,-0.232,0.0048,0.0032
1.1055e-03,-0.236,-0.24,0.0048,0.0072
1.1059e-03,-0.236,-0.232,0.0048,0.0032
1.1063e-03,-0.236,-0.24,0.0048,0.0064
1.1067e-03,-0.236,-0.232,0.0048,0.0024
1.1071e-03,-0.236,-0.24,0.0048,0.0064
1.1074e-03,-0.236,-0.232,0.0048,0.0032
1.1078e-03,-0.236,-0.24,0.0048,0.0072
1.1082e-03,-0.236,-0.232,0.0048,0.0032
1.1086e-03,-0.236,-0.24,0.0048,0.0072
1.1090e-03,-0.236,-0.232,0.0048,0.0024
1.1094e-03,-0.236,-0.24,0.0048,0.0072
1.1097e-03,-0.236,-0.232,0.0048,0.0024
1.1101e-03,-0.236,-0.24,0.0048,0.0064
1.1105e-03,-0.236,-0.232,0.0048,0.0024
1.1109e-03,-0.236,-0.24,0.0048,0.0064
1.1113e-03,-0.236,-0.232,0.0048,0.0024
1.1117e-03,-0.236,-0.24,0.0048,0.0072
1.1121e-03,-0.236,-0.232,0.0048,0.0032
1.1124e-03,-0.236,-0.24,0.0048,0.0072
1.1128e-03,-0.236,-0.232,0.0048,0.0024
1.1132e-03,-0.236,-0.24,0.0048,0.0064
1.1136e-03,-0.236,-0.232,0.0048,0.0024
1.1140e-03,-0.236,-0.24,0.004,0.0064
1.1144e-03,-0.236,-0.232,0.004,0.0024
1.1147e-03,-0.236,-0.24,0.004,0.0056
1.1151e-03,-0.236,-0.228,0.004,0.0024
1.1155e-03,-0.236,-0.24,0.004,0.0064
1.1159e-03,-0.236,-0.228,0.004,0.0024
1.1163e-03,-0.236,-0.24,0.004,0.0064
1.1167e-03,-0.236,-0.228,0.004,0.0016
1.1170e-03,-0.236,-0.24,0.004,0.0056
1.1174e-03,-0.236,-0.228,0.004,0.0024
1.1178e-03,-0.236,-0.24,0.0032,0.0056
1.1182e-03,-0.236,-0.228,0.0032,0.0016
1.1186e-03,-0.236,-0.24,0.0032,0.0048
1.1190e-03,-0.232,-0.228,0.0032,0.0016
1.1193e-03,-0.232,-0.24,0.0032,0.0048
1.1197e-03,-0.232,-0.228,0.0032,0.0016
1.1201e-03,-0.232,-0.236,0.0032,0.0048
1.1205e-03,-0.232,-0.228,0.0032,0.0016
1.1209e-03,-0.232,-0.24,0.0032,0.0056
1.1213e-03,-0.232,-0.228,0.0032,0.000799999
1.1217e-03,-0.232,-0.236,0.0032,0.0056
1.1220e-03,-0.232,-0.228,0.0032,0.0016
1.1224e-03,-0.232,-0.236,0.0032,0.0056
1.1228e-03,-0.232,-0.228,0.0032,0.0016
1.1232e-03,-0.232,-0.236,0.0032,0.0048
1.1236e-03,-0.232,-0.228,0.0032,0.000799999
1.1240e-03,-0.232,-0.236,0.0032,0.0048
1.1243e-03,-0.232,-0.228,0.0032,0.000799999
1.1247e-03,-0.232,-0.236,0.0032,0.0048
1.1251e-03,-0.232,-0.228,0.0032,0.000799999
1.1255e-03,-0.232,-0.236,0.0032,0.0048
1.1259e-03,-0.232,-0.228,0.0032,0.0016
1.1263e-03,-0.232,-0.236,0.0032,0.0048
1.1266e-03,-0.232,-0.228,0.0032,0.0016
1.1270e-03,-0.232,-0.236,0.004,0.0056
1.1274e-03,-0.232,-0.228,0.004,0.0016
